ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
263,z,-0.160655564,1.2909779537,1520,-0.124444855,0.900979515,0.05,-2.692942272,2.3716311435
264,z,-0.11596947,1.3192855431,1520,-0.087903237,0.9299651625,0.05,-2.703782248,2.4718433074
265,z,-0.189312115,1.2750768764,1520,-0.148471138,0.8819906558,0.05,-2.690408447,2.3117842179
266,z,-0.130457562,1.309706322,1520,-0.099608255,0.9206684747,0.05,-2.699480449,2.4385653256
267,z,-0.192841949,1.2720970331,1520,-0.151593741,0.8795274868,0.05,-2.688093241,2.302409344
268,z,1.2967345363,1.0219303225,1520,1.2689069966,0.2046685118,0.05,-0.707808271,3.3012773438
269,z,-0.219907171,1.2566515191,1520,-0.174994553,0.8611072201,0.05,-2.684861687,2.2450473459
270,z,-0.155587085,1.2942970612,1520,-0.120209718,0.9043329062,0.05,-2.694384308,2.3832101378
271,z,-0.213662029,1.2606767473,1520,-0.16948201,0.8654400736,0.05,-2.686512135,2.2591880769
272,z,-0.187476928,1.2751441947,1520,-0.1470241,0.8831324953,0.05,-2.688705307,2.313751451
273,z,2.633060207,0.7051031951,1520,3.7342905623,0.0001951947,0.05,1.2499820194,4.0161383946
274,z,1.3186961038,1.0378053402,1520,1.2706584296,0.2040446325,0.05,-0.716985962,3.3543781698
275,z,-0.204927922,1.2653074841,1520,-0.16195899,0.8713596744,0.05,-2.686861338,2.2770054943
276,z,-0.229108844,1.2530038502,1520,-0.182847677,0.8549419225,0.05,-2.686908363,2.2286906759
277,z,-0.199876626,1.2685235507,1520,-0.15756635,0.8748194486,0.05,-2.68811844,2.2883651881
278,z,1.0321740675,0.9740952291,1520,1.0596233681,0.289484327,0.05,-0.878538965,2.9428870998
279,z,2.6871746679,0.897677684,1520,2.9934738445,0.0028027284,0.05,0.9263566304,4.4479927054
280,z,1.2425436839,1.0072656426,1520,1.2335809257,0.2175498202,0.05,-0.733233974,3.2183213418
281,z,-0.127932971,1.28743429,1520,-0.099370486,0.9208572186,0.05,-2.653268691,2.397402748
282,z,-0.192875856,1.2722680149,1520,-0.15160002,0.8795225353,0.05,-2.688462534,2.3027108213
283,z,-0.160154534,1.2919742008,1520,-0.123961093,0.9013624706,0.05,-2.694395406,2.3740863384
284,z,-0.204417211,1.2661170425,1520,-0.161452065,0.8717588193,0.05,-2.687938597,2.2791041755
285,z,-0.063801722,1.353999843,1520,-0.047120923,0.9624230419,0.05,-2.719707499,2.5921040543
286,z,-0.282752343,1.2233342878,1520,-0.231132525,0.8172429552,0.05,-2.682354247,2.1168495614
287,z,-0.224618967,1.2551886436,1520,-0.178952358,0.8579989598,0.05,-2.686704016,2.237466081
288,z,-0.335568277,1.1981901286,1520,-0.280062629,0.7794675637,0.05,-2.685849261,2.0147127072
289,z,-0.363898138,1.1861513619,1520,-0.306788956,0.7590460359,0.05,-2.690564769,1.9627684937
290,z,1.5297543701,1.0819689383,1520,1.4138616332,0.1576073068,0.05,-0.592555738,3.6520644781
291,z,-0.179510026,1.2816407447,1520,-0.140062671,0.8886290306,0.05,-2.693481556,2.3344615041
292,z,-0.012751509,1.3913107078,1520,-0.009165105,0.992688609,0.05,-2.741843514,2.7163404954
293,z,-0.127809687,1.3118298622,1520,-0.097428554,0.9223989143,0.05,-2.700997953,2.4453785793
294,z,0.8412515263,0.9075895846,1520,0.9269074267,0.35412175,0.05,-0.939008961,2.6215120136
295,z,-0.033912353,1.3755533828,1520,-0.024653608,0.9803344956,0.05,-2.732095957,2.6642712498
296,z,-0.126971585,1.3120803765,1520,-0.096771194,0.9229208578,0.05,-2.700651241,2.4467080721
297,z,-0.129522656,1.3107624674,1520,-0.098814743,0.9212983919,0.05,-2.7006172,2.4415718876
298,z,-0.100218487,1.3293825831,1520,-0.075387242,0.9399165299,0.05,-2.70783687,2.5073998965
299,z,-0.035827196,1.3742514125,1520,-0.026070336,0.9792046595,0.05,-2.731456951,2.6598025586
300,z,4.3379968422,0.8815102603,1520,4.9210962567,9.5419306E-7,0.05,2.6088916252,6.0671020593
301,z,1.1990629768,0.9967041722,1520,1.2030279497,0.2291528517,0.05,-0.755998083,3.1541240368
302,z,-0.160618815,1.2910717445,1520,-0.12440735,0.9010092036,0.05,-2.693089495,2.3718518661
303,z,-0.184481104,1.2781987597,1520,-0.144328965,0.8852598402,0.05,-2.691701091,2.3227388837
304,z,-0.118747319,1.3174646043,1520,-0.090133214,0.928193231,0.05,-2.702988278,2.4654936405
305,z,-0.26348052,1.2341381432,1520,-0.213493539,0.8309706593,0.05,-2.684274467,2.1573134262
306,z,-0.267186674,1.2333180407,1520,-0.21664053,0.8285175685,0.05,-2.686371969,2.1519986198
307,z,1.2831900263,1.0128890863,1520,1.2668613411,0.2053989531,0.05,-0.703618162,3.2699982149
308,z,-0.148807925,1.2987206297,1520,-0.114580397,0.9087928512,0.05,-2.696282093,2.3986662418
309,z,-0.112157819,1.3218650535,1520,-0.084848161,0.9323932783,0.05,-2.705030373,2.4807147353
310,z,-0.149152608,1.298616141,1520,-0.114855039,0.9085751924,0.05,-2.696421818,2.3981166022
311,z,-0.143421075,1.3016858103,1520,-0.110181024,0.9122803566,0.05,-2.696711521,2.4098693708
312,z,-0.134243015,1.3073671704,1520,-0.102681953,0.9182289415,0.05,-2.698677595,2.430191566
313,z,-0.103910019,1.3272844853,1520,-0.078287677,0.937609524,0.05,-2.707412929,2.4995928911
314,z,-0.139509447,1.3041871924,1520,-0.106970416,0.9148265658,0.05,-2.697706418,2.4186875248
315,z,-0.291627084,1.2190502745,1520,-0.239224821,0.8109635081,0.05,-2.682825785,2.0995716171
316,z,-0.067811969,1.3512623415,1520,-0.050184163,0.9599822253,0.05,-2.718348066,2.5827241268
317,z,-0.071766987,1.3493647439,1520,-0.053185758,0.9575908918,0.05,-2.718580896,2.5750469226
318,z,-0.203743909,1.2661340957,1520,-0.160918113,0.8721792802,0.05,-2.687298745,2.2798109274
319,z,-0.339511759,1.1962489082,1520,-0.283813641,0.7765918532,0.05,-2.685984989,2.0069614718
320,z,1.1342372377,0.9830463394,1520,1.1537983432,0.2487642386,0.05,-0.794033629,3.0625081048
321,z,1.1129509385,0.9851697251,1520,1.1297047708,0.2587788889,0.05,-0.819485005,3.0453868818
322,z,-0.220470535,1.2565736412,1520,-0.175453732,0.8607464924,0.05,-2.685272292,2.2443312221
323,z,-0.300431904,1.2152665052,1520,-0.247214831,0.8047753537,0.05,-2.684208644,2.0833448352
324,z,-0.14336411,1.302469529,1520,-0.11007099,0.9123676056,0.05,-2.69819184,2.4114636204
325,z,-0.209524133,1.2639846355,1520,-0.165764779,0.8683641096,0.05,-2.688862748,2.2698144812
326,z,-0.144731163,1.3009523615,1520,-0.111250163,0.9114326617,0.05,-2.69658293,2.4071206044
327,z,-0.163218252,1.2895087282,1520,-0.12657398,0.8992943329,0.05,-2.692623035,2.3661865321
328,z,-0.198327131,1.2692127234,1520,-0.156259961,0.8758488649,0.05,-2.687920776,2.2912665132
329,z,-0.145732059,1.3008980872,1520,-0.112024193,0.910819015,0.05,-2.697477365,2.4060132477
330,z,-0.176508081,1.281846897,1520,-0.137698255,0.8904971359,0.05,-2.690883985,2.3378678219
331,z,-0.191162827,1.2748165635,1520,-0.149953203,0.8808214309,0.05,-2.691748549,2.3094228953
332,z,-0.240796158,1.2466190437,1520,-0.193159377,0.846859958,0.05,-2.686071714,2.2044793982
333,z,-0.23871697,1.2471464101,1520,-0.191410542,0.8482295258,0.05,-2.685026969,2.2075930285
334,z,-0.088651296,1.3370523003,1520,-0.066303536,0.9471448872,0.05,-2.711314028,2.5340114365
335,z,1.4841782014,1.0913264694,1520,1.3599763618,0.1740390776,0.05,-0.656486946,3.6248433492
336,z,-0.157433765,1.2938272428,1520,-0.12168067,0.9031680068,0.05,-2.695309427,2.3804418968
337,z,-0.133457386,1.3079806413,1520,-0.102033151,0.9187438198,0.05,-2.699095306,2.4321805337
338,z,-0.118769916,1.3171261779,1520,-0.090173529,0.9281611997,0.05,-2.702347043,2.4648072112
339,z,-0.180525204,1.2791392575,1520,-0.14113022,0.8877857715,0.05,-2.689590003,2.3285395938
340,z,-0.16838398,1.2866215905,1520,-0.130872963,0.8958931211,0.05,-2.692125569,2.3553576079
341,z,-0.156914634,1.2941601848,1520,-0.121248232,0.9035104482,0.05,-2.69544337,2.3816141021
342,z,-0.235325645,1.2486749496,1520,-0.188460292,0.8505409978,0.05,-2.684633914,2.2139826237
343,z,-0.139012744,1.3043932172,1520,-0.106572728,0.9151420182,0.05,-2.697613839,2.4195883507
344,z,-0.137671134,1.3059497059,1520,-0.105418404,0.9160577221,0.05,-2.699325322,2.4239830534
345,z,-0.148644568,1.2990843679,1520,-0.114422567,0.9089179375,0.05,-2.696832217,2.399543081
346,z,-0.199132896,1.2691305794,1520,-0.15690497,0.8753405805,0.05,-2.688565413,2.2902996208
347,z,-0.172867657,1.2840893574,1520,-0.134622762,0.8929279667,0.05,-2.691642204,2.3459068909
348,z,1.377629119,1.0449418977,1520,1.3183786793,0.1875755361,0.05,-0.672051489,3.4273097275
349,z,-0.166358077,1.287858559,1520,-0.129174183,0.8972369138,0.05,-2.692526012,2.3598098567
350,z,-0.164531585,1.2891304928,1520,-0.127629892,0.8984587567,0.05,-2.693194451,2.3641312799
351,z,-0.152115728,1.2965848548,1520,-0.117320303,0.9066217364,0.05,-2.695400517,2.3911690616
352,z,-0.1980851,1.2692936048,1520,-0.156059323,0.8760069841,0.05,-2.687837396,2.291667195
353,z,-0.199930575,1.2684303547,1520,-0.157620459,0.874776816,0.05,-2.687989583,2.2881284327
354,z,-0.154342631,1.2949634469,1520,-0.119186863,0.9051430641,0.05,-2.694446986,2.3857617252
355,z,-0.160707324,1.2910797573,1520,-0.124475133,0.900955547,0.05,-2.693193722,2.3717790736
356,z,-0.137834453,1.305945871,1520,-0.105543772,0.9159582648,0.05,-2.699481119,2.4238122118
357,z,-0.026957209,1.380758796,1520,-0.019523474,0.9844260733,0.05,-2.735351365,2.6814369474
358,z,-0.14665993,1.3006808678,1520,-0.112756275,0.9102386738,0.05,-2.697979155,2.4046592954
359,z,-0.034871306,1.3749537845,1520,-0.025361802,0.9797697078,0.05,-2.731878782,2.6621361697
360,z,-0.041152478,1.3702196485,1520,-0.03003349,0.9760442866,0.05,-2.728873824,2.6465688668
361,z,-0.144180809,1.3019975712,1520,-0.110738155,0.9118386082,0.05,-2.698082782,2.4097211642
362,z,-0.007895653,1.3950316653,1520,-0.005659838,0.9954848698,0.05,-2.744286412,2.7284951065
363,z,1.6037606035,1.1313459314,1520,1.4175687196,0.1565216692,0.05,-0.615403756,3.8229249631
364,z,-0.176195389,1.2821609238,1520,-0.137420651,0.8907165089,0.05,-2.691187264,2.3387964861
365,z,-0.023171808,1.3834495808,1520,-0.016749297,0.9866388176,0.05,-2.736844008,2.6905003926
366,z,-0.098949733,1.3302570958,1520,-0.074383917,0.9407146936,0.05,-2.708283495,2.5103840297
367,z,-0.173920675,1.2839908114,1520,-0.135453209,0.8922714924,0.05,-2.692501922,2.3446605718
368,z,-0.089602113,1.3363000267,1520,-0.067052392,0.9465488128,0.05,-2.710789241,2.5315850154
369,z,-0.126252953,1.3133405379,1520,-0.096131163,0.9234290737,0.05,-2.702404449,2.4498985427
370,z,-0.193580118,1.2723024812,1520,-0.152149447,0.8790892576,0.05,-2.689234403,2.302074166
371,z,-0.148982274,1.2981697081,1520,-0.114763327,0.9086478754,0.05,-2.695375795,2.3974112458
372,z,-0.010492481,1.3930394978,1520,-0.007532078,0.9939913169,0.05,-2.742975552,2.7219905894
373,z,-0.024934395,1.3821120452,1520,-0.018040791,0.9856086796,0.05,-2.735982985,2.6861141946
374,z,-0.108680632,1.3240503766,1520,-0.082081946,0.9345923564,0.05,-2.705839754,2.4884784903
375,z,-0.118956991,1.317127244,1520,-0.090315489,0.9280484113,0.05,-2.702536209,2.464622227
376,z,-0.155574673,1.2955258473,1520,-0.120086121,0.904430797,0.05,-2.696782192,2.3856328455
377,z,-0.283977507,1.2259234848,1520,-0.231643745,0.8168459074,0.05,-2.688658188,2.1207031742
378,z,-0.169904517,1.2863517213,1520,-0.132082473,0.89493654,0.05,-2.693116749,2.3533077162
379,z,-0.15187852,1.2729250584,1520,-0.119314581,0.9050418989,0.05,-2.648754005,2.3449969657
380,z,-0.114736132,1.3200427064,1520,-0.0869185,0.9307477429,0.05,-2.704034105,2.4745618415
381,z,-0.138091181,1.3056668406,1520,-0.105762953,0.9157843862,0.05,-2.699190521,2.4230081589
382,z,3.9429617927,0.70393853,1520,5.6012870791,2.5213992E-8,0.05,2.5621681258,5.3237554595
383,z,2.3302007811,0.68644138,1520,3.3946100117,0.0007049528,0.05,0.9837282273,3.6766733348
384,z,1.3538816732,1.0426188196,1520,1.2985394545,0.1942989981,0.05,-0.691242157,3.3990055038
385,z,-0.115882259,1.319090467,1520,-0.087850122,0.9300073719,0.05,-2.70331239,2.4715478721
386,z,-0.317320669,1.2074500437,1520,-0.262802317,0.7927385649,0.05,-2.685765217,2.0511238788
387,z,-0.177648369,1.2821129346,1520,-0.138559064,0.8898169468,0.05,-2.692546112,2.3372493743
388,z,-0.152452715,1.2974267465,1520,-0.11750391,0.9064762702,0.05,-2.697388897,2.3924834665
389,z,-0.118294888,1.3175384659,1520,-0.08978477,0.9284700801,0.05,-2.702680728,2.4660909528
390,z,-0.124172351,1.3137907442,1520,-0.094514558,0.9247128762,0.05,-2.701206938,2.4528622363
391,z,-0.090982774,1.3355760708,1520,-0.068122495,0.9456970836,0.05,-2.710749843,2.5287842963
392,z,-0.108719817,1.3240398726,1520,-0.082112193,0.9345683086,0.05,-2.705858335,2.4884187014
393,z,-0.242260056,1.2456495117,1520,-0.194484928,0.8458221852,0.05,-2.68563385,2.2011137381
394,z,-0.113463863,1.320587169,1520,-0.085919253,0.9315419224,0.05,-2.703829813,2.4769020879
395,z,-0.126401464,1.3128725285,1520,-0.096278551,0.9233120378,0.05,-2.701634948,2.4488320191
396,z,-0.372244778,1.1827522613,1520,-0.314727598,0.753011684,0.05,-2.692243986,1.9477544293
397,z,-0.244298164,1.2437437338,1520,-0.196421624,0.84430643,0.05,-2.683933725,2.1953373976
398,z,-0.253407462,1.2392374356,1520,-0.20448661,0.8380006309,0.05,-2.684203803,2.1773888783
399,z,1.2226521039,0.9960882979,1520,1.2274535365,0.2198422365,0.05,-0.731200903,3.1765051104
400,z,1.8608060288,0.7860745889,1520,2.3672130545,0.0180472734,0.05,0.318900354,3.4027117035
401,z,1.859203948,0.766138,1520,2.4267220109,0.0153515411,0.05,0.3564044091,3.362003487
402,z,-0.19201679,1.2729134664,1520,-0.150848267,0.8801154264,0.05,-2.688869538,2.3048359578
403,z,-0.212115556,1.2618400892,1520,-0.168100188,0.8665268249,0.05,-2.687247587,2.2630164755
404,z,1.1962805077,0.9859294163,1520,1.213353094,0.2251833663,0.05,-0.737645589,3.1302066049
405,z,-0.512500044,1.1249745855,1520,-0.455565886,0.6487672487,0.05,-2.719166844,1.6941667552
406,z,-0.130171641,1.3100239114,1520,-0.099365851,0.9208608981,0.05,-2.699817488,2.4394742062
407,z,-0.180125191,1.280634464,1520,-0.140653088,0.8881626437,0.05,-2.692122876,2.3318724931
408,z,-0.114692437,1.3198798425,1520,-0.08689612,0.9307655289,0.05,-2.703670949,2.4742860742
409,z,-0.186281216,1.2764378167,1520,-0.14593834,0.8839894152,0.05,-2.690047068,2.3174846358
410,z,-0.132409713,1.3087098751,1520,-0.101175758,0.9194242841,0.05,-2.699478044,2.4346586174
411,z,-0.195028351,1.2710956489,1520,-0.153433261,0.878076983,0.05,-2.688315402,2.2982587006
412,z,-0.184063575,1.2779653379,1520,-0.144028613,0.8854969676,0.05,-2.6908257,2.3226985491
413,z,-0.275924006,1.2303336226,1520,-0.22426763,0.8225792028,0.05,-2.689255287,2.1374072747
414,z,-0.225176418,1.2570865811,1520,-0.179125624,0.8578629354,0.05,-2.69098432,2.2406314839
415,z,-0.158795754,1.2923384613,1520,-0.122874741,0.9022225316,0.05,-2.693751132,2.3761596245
416,z,-0.202658871,1.2669047277,1520,-0.159963782,0.8729308586,0.05,-2.687725323,2.2824075795
417,z,-0.225641639,1.2537209367,1520,-0.179977563,0.8571941725,0.05,-2.684847742,2.2335644642
418,z,-0.239204022,1.2463704931,1520,-0.191920479,0.8478301305,0.05,-2.68399204,2.2055839956
419,z,-0.161026165,1.2911039331,1520,-0.124719754,0.9007619098,0.05,-2.693559984,2.3715076548
420,z,-0.114623229,1.3205496253,1520,-0.086799637,0.9308422083,0.05,-2.704915536,2.4756690789
421,z,0.9563253656,0.9253471865,1520,1.033477358,0.3015449609,0.05,-0.858767118,2.7714178493
422,z,-0.024922126,1.3822264383,1520,-0.018030422,0.9856169505,0.05,-2.7361951,2.6863508487
423,z,-0.200157369,1.2678713997,1520,-0.157868826,0.8745811321,0.05,-2.687119973,2.2868052337
424,z,3.904522555,0.5677723612,1520,6.876915507,8.904171E-12,0.05,2.7908223566,5.0182227533
425,z,-0.226652141,1.2546169323,1520,-0.180654457,0.8566628913,0.05,-2.687615763,2.234311481
426,z,-0.046628135,1.366976877,1520,-0.034110405,0.97279359,0.05,-2.7279887,2.6347324301
427,z,-0.21560663,1.259109037,1520,-0.171237457,0.8640598478,0.05,-2.685381632,2.2541683718
428,z,-0.159773634,1.2919506122,1520,-0.123668531,0.9015940798,0.05,-2.693968236,2.3744209686
429,z,-0.071227551,1.3489154574,1520,-0.052803569,0.957895356,0.05,-2.717160173,2.5747050714
430,z,-0.237411633,1.2470724721,1520,-0.190375169,0.8490405755,0.05,-2.683576601,2.2087533348
431,z,-0.208011246,1.2639377542,1520,-0.164573964,0.8693012078,0.05,-2.687257902,2.2712354097
432,z,-0.152548428,1.2967042199,1520,-0.117643195,0.9063659206,0.05,-2.696067355,2.3909704995
433,z,1.5146657222,1.0880670189,1520,1.3920702456,0.1641047651,0.05,-0.619605929,3.6489373733
434,z,1.0873227797,0.9569168925,1520,1.1362771294,0.2560197132,0.05,-0.7896945,2.9643400597
435,z,-0.181613103,1.2786691275,1520,-0.142032914,0.8870728302,0.05,-2.689755729,2.3265295236
436,z,1.6794038488,0.7734982804,1520,2.1711798091,0.0300718639,0.05,0.1621669291,3.1966407684
437,z,0.9746752647,0.933795088,1520,1.0437785305,0.2967538379,0.05,-0.856987996,2.806338526
438,z,1.8115494582,0.7518544628,1520,2.4094416511,0.0160951827,0.05,0.3367674476,3.2863314688
439,z,-0.30062805,1.2142693033,1520,-0.247579388,0.8044932986,0.05,-2.682448753,2.0811926517
440,z,-0.266277014,1.2326634212,1520,-0.216017617,0.829003,0.05,-2.684178255,2.1516242266
441,z,-0.479355772,1.1356245245,1520,-0.422107626,0.6730061567,0.05,-2.706912703,1.7482011585
442,z,-0.328059567,1.2011133825,1520,-0.273129558,0.7847907299,0.05,-2.68407459,2.0279554558
443,z,0.9866880422,0.9407406351,1520,1.0488417374,0.2944177004,0.05,-0.85859909,2.831975174
444,z,-0.201465729,1.2670047027,1520,-0.159009456,0.8736825478,0.05,-2.686728283,2.2837968259
445,z,2.6465577051,0.6631672787,1520,3.9907845124,0.0000689919,0.05,1.3457379041,3.947377506
446,z,1.410531221,1.0535727972,1520,1.3388075554,0.1808335213,0.05,-0.656079121,3.4771415626
447,z,-0.458130185,1.1443401646,1520,-0.400344408,0.6889591226,0.05,-2.70278307,1.7865226994
448,z,1.1750486526,0.9917553975,1520,1.1848169978,0.2362750264,0.05,-0.770305258,3.1204025629
449,z,1.4952925433,1.0902053074,1520,1.3715696788,0.170399861,0.05,-0.643173416,3.6337585029
450,z,1.1329115017,0.9712848185,1520,1.1664050339,0.2436336961,0.05,-0.772288837,3.0381118408
451,z,-0.311262984,1.2123417289,1520,-0.256745253,0.797410182,0.05,-2.689302699,2.0667767315
452,z,-0.184046742,1.2773453468,1520,-0.144085343,0.8854521789,0.05,-2.689592738,2.3214992539
453,z,-0.154695345,1.2961845374,1520,-0.119346698,0.9050164592,0.05,-2.697194901,2.387804212
454,z,-0.136536024,1.3059027106,1520,-0.104552983,0.9167443183,0.05,-2.698098029,2.4250259814
455,z,1.6939240277,1.1489723681,1520,1.4742948348,0.1406092993,0.05,-0.559815044,3.9476630996
456,z,-0.111259778,1.3220273569,1520,-0.084158454,0.9329415323,0.05,-2.704450695,2.4819311385
457,z,-0.301536046,1.2160275363,1520,-0.247968107,0.8041925764,0.05,-2.686805568,2.0837334753
458,z,-0.010928008,1.3927362913,1520,-0.00784643,0.9937405486,0.05,-2.742816331,2.7209603158
459,z,-0.21111269,1.263496084,1520,-0.167086145,0.8673244921,0.05,-2.689492998,2.267267618
460,z,4.3812342229,0.5307010189,1520,8.2555602254,3.244773E-16,0.05,3.3402504231,5.4222180228
461,z,-0.363595041,1.1861250381,1520,-0.306540229,0.7592353386,0.05,-2.690210038,1.9630199555
462,z,3.6629330828,0.5769739262,1520,6.348524459,2.863399E-10,0.05,2.5311837761,4.7946823894
463,z,-0.260106131,1.2351102336,1520,-0.210593455,0.8332327466,0.05,-2.682806858,2.1625945956
464,z,1.0908898758,0.9690837529,1520,1.1256920494,0.2604735959,0.05,-0.809993016,2.9917727678
465,z,1.8012807697,0.767252519,1520,2.3477026469,0.019017237,0.05,0.2962950729,3.3062664666
466,z,1.9831447334,0.7888284416,1520,2.5140380707,0.0120383689,0.05,0.4358373054,3.5304521614
467,z,1.3731026974,1.0408555418,1520,1.3192058285,0.1872989981,0.05,-0.668562418,3.414767813
468,z,-0.293563386,1.2179427108,1520,-0.241032179,0.8095626838,0.05,-2.682589572,2.0954628005
469,z,-0.45404072,1.1448035,1520,-0.396610178,0.6917106192,0.05,-2.699602449,1.7915210089
470,z,0.879372458,0.9079809134,1520,0.9684922282,0.3329526736,0.05,-0.901655631,2.6604005469
471,z,2.4728897158,0.5837295002,1520,4.2363624163,0.0000240812,0.05,1.3278891758,3.6178902558
472,z,-0.168218283,1.2878268371,1520,-0.130621818,0.8960917667,0.05,-2.694323994,2.3578874276
473,z,1.5354262224,1.0934759108,1520,1.4041701397,0.1604724799,0.05,-0.60945511,3.6803075551
474,z,-0.24604195,1.2428805789,1520,-0.197961054,0.8431020056,0.05,-2.68398441,2.1919005112
475,z,2.3525479606,0.6655616466,1520,3.5346807805,0.0004205037,0.05,1.0470315449,3.6580643763
476,z,1.3844172178,1.0472616665,1520,1.3219401245,0.1863869948,0.05,-0.669813677,3.4386481129
477,z,-0.092420721,1.3345480758,1520,-0.069252448,0.9447977852,0.05,-2.710171352,2.5253299105
478,z,-0.025120195,1.3820889577,1520,-0.018175527,0.9855012116,0.05,-2.736123498,2.6858831079
479,z,-0.190086427,1.2740339123,1520,-0.149200445,0.8814152612,0.05,-2.689136958,2.3089641045
480,z,-0.128810718,1.2860209924,1520,-0.10016222,0.9202287478,0.05,-2.651374217,2.3937527818
481,z,3.8915101061,0.6718602394,1520,5.7921422907,8.4307198E-9,0.05,2.5736388375,5.2093813747
482,z,1.4567705416,1.0803401683,1520,1.3484368946,0.1777187875,0.05,-0.662344692,3.5758857751
483,z,-0.10889893,1.3239391345,1520,-0.082253728,0.9344557789,0.05,-2.705839847,2.4880419881
484,z,1.4204215515,1.0539957098,1520,1.3476540163,0.1779705166,0.05,-0.647018344,3.487861447
485,z,-0.235842861,1.2486940885,1520,-0.188871608,0.8502186604,0.05,-2.685188671,2.2135029494
486,z,-0.239932995,1.2464363806,1520,-0.19249518,0.8473800576,0.05,-2.684850253,2.2049842628
487,z,2.4064336279,0.6743847559,1520,3.5683393002,0.0003704105,0.05,1.0836104548,3.729256801
488,z,0.9489050589,0.9254400361,1520,1.0253555302,0.3053586104,0.05,-0.866369552,2.7641796694
489,z,-0.117522005,1.3180828304,1520,-0.08916132,0.9289654508,0.05,-2.702975631,2.4679316201
490,z,3.9833854307,0.803102886,1520,4.9599939188,7.8408754E-7,0.05,2.4080783101,5.5586925514
491,z,-0.146735541,1.3014147253,1520,-0.112750792,0.9102430204,0.05,-2.699494246,2.406023165
492,z,-0.185582398,1.2766199915,1520,-0.145370118,0.8844379305,0.05,-2.689705591,2.3185407944
493,z,-0.160447003,1.2913751055,1520,-0.124245079,0.9011376584,0.05,-2.693512734,2.3726187286
494,z,-0.053521772,1.3612215337,1520,-0.039318928,0.9686412792,0.05,-2.723593082,2.6165495381
495,z,4.055228023,0.5317326047,1520,7.6264422892,4.229934E-14,0.05,3.0122207408,5.0982353052
496,z,1.7830676927,1.2123117699,1520,1.4707996217,0.1415522901,0.05,-0.594913257,4.1610486424
497,z,-0.226312877,1.2534880315,1520,-0.1805465,0.8567476201,0.05,-2.685062131,2.2324363762
498,z,0.8765033448,0.9112890446,1520,0.9618280281,0.3362889765,0.05,-0.911013729,2.6640204188
499,z,2.5647209446,0.5847379046,1520,4.3861034568,0.0000123339,0.05,1.4177423932,3.7116994959
500,z,-0.170663082,1.2850038282,1520,-0.132811341,0.8943601639,0.05,-2.691231388,2.3499052237
501,z,-0.151392838,1.2966457244,1520,-0.116757288,0.9070678159,0.05,-2.694797025,2.3920113487
502,z,-0.079752883,1.3430497006,1520,-0.05938193,0.9526557116,0.05,-2.714179671,2.5546739057
503,z,-0.051441524,1.3349291503,1520,-0.038535022,0.9692661691,0.05,-2.669939643,2.5670565945
504,z,-0.028818782,1.3793498671,1520,-0.020893018,0.9833337384,0.05,-2.734449287,2.676811724
505,z,-0.134874966,1.3072540506,1520,-0.103174258,0.9178382803,0.05,-2.69908766,2.429337727
506,z,-0.230322786,1.2512956564,1520,-0.184067438,0.853985103,0.05,-2.684771639,2.2241260676
507,z,-0.117144945,1.3184285162,1520,-0.08885195,0.9292112755,0.05,-2.703276642,2.4689867523
508,z,-0.155861869,1.2939577884,1520,-0.120453597,0.9041397559,0.05,-2.6939936,2.3822698611
509,z,-0.14486315,1.3008412717,1520,-0.111361127,0.9113446872,0.05,-2.696497011,2.4067707116
510,z,-0.154518528,1.2948705601,1520,-0.119331254,0.9050286919,0.05,-2.694440684,2.3854036275
511,z,-0.039932202,1.371060945,1520,-0.029125038,0.9767686902,0.05,-2.729303772,2.649439368
512,z,1.3878650882,1.051607087,1520,1.3197563096,0.1871151247,0.05,-0.674889462,3.4506196382
513,z,-0.303823297,1.2139774273,1520,-0.250270961,0.8024116336,0.05,-2.685071477,2.0774248831
514,z,-0.116170153,1.3196128242,1520,-0.088033514,0.9298616358,0.05,-2.704624902,2.4722845946
515,z,-0.073832717,1.3204477936,1520,-0.055914908,0.9554169429,0.05,-2.663925279,2.5162598447
516,z,-0.138245108,1.3048892697,1520,-0.105943938,0.9156408123,0.05,-2.697819222,2.4213290069
517,z,-0.261360464,1.2355103134,1520,-0.211540496,0.8324938949,0.05,-2.684845958,2.1621250296
518,z,-0.007746659,1.3951504781,1520,-0.005552562,0.9955704481,0.05,-2.744370473,2.7288771544
519,z,-0.0506992,1.3354560881,1520,-0.037963959,0.9697214032,0.05,-2.670230921,2.5688325208
520,z,-0.137085021,1.3065936092,1520,-0.104917872,0.9164548199,0.05,-2.700002242,2.4258321995
521,z,-0.145559438,1.3003578998,1520,-0.111937981,0.9108873612,0.05,-2.696245153,2.4051262772
522,z,-0.077146938,1.3447923227,1520,-0.057367176,0.9542602494,0.05,-2.714991925,2.5606980484
523,z,1.5917977037,1.1145580945,1520,1.4281872892,0.1534433909,0.05,-0.594436879,3.7780322862
524,z,-0.101330986,1.3287340303,1520,-0.076261301,0.9392212491,0.05,-2.707677217,2.5050152438
525,z,-0.188557947,1.2752402697,1520,-0.147860722,0.8824722974,0.05,-2.68997478,2.3128588852
526,z,-0.097791547,1.3311116481,1520,-0.073466074,0.941444906,0.05,-2.708801536,2.5132184418
